timestamp,ticker,expiry_dt,spot,strike,yes_bid,yes_ask,no_bid,no_ask,model_prob,implied_prob,edge_bps,vol,dte_days
2026-05-02T21:06:19.924865+00:00,KXBTC-26MAY0317-T68250,2026-05-03T21:00:00+00:00,97050.0,68250.0,0.5,0.010000000000000009,0.99,0.010000000000000009,1.0,0.010000000000000009,9900.0,0.3,0.9956027214699075
2026-05-02T21:06:23.118267+00:00,KXBTC-26MAY0317-T68250,2026-05-03T21:00:00+00:00,97050.0,68250.0,0.5,0.010000000000000009,0.99,0.010000000000000009,1.0,0.010000000000000009,9900.0,0.3,0.9955657607986111
2026-05-02T21:06:25.685406+00:00,KXBTC-26MAY0317-T68250,2026-05-03T21:00:00+00:00,97050.0,68250.0,0.5,0.010000000000000009,0.99,0.010000000000000009,1.0,0.010000000000000009,9900.0,0.3,0.9955360485416667
